Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
24685,33767,498,89,866,2136,1277,272,993.2,367.85,25,51.4,21.61,59,43,391.53,202.53,849,225,MALICIOUS
18001,95166,99,59,14982,10631,1462,985,950.71,323.14,21,46.71,7.45,28,15,789.46,223.18,692,237,BENIGN
48225,58224,155,210,3388,5860,621,319,626.85,93.97,25,60.66,3.57,64,10,48.83,379.52,818,0,BENIGN
19691,47718,483,148,6499,10066,784,1209,347.42,120.63,31,6.75,38.83,97,36,510.14,216.81,748,339,MALICIOUS
64670,98821,482,366,8243,13488,647,1492,399.01,241.23,35,6.31,9.07,71,1,300.89,66.72,601,244,BENIGN
21055,48823,320,435,1909,1395,1321,1489,1196.97,20.85,34,90.77,1.55,5,43,179.65,99.83,164,431,BENIGN
7163,94849,427,105,7424,5593,229,1293,769.92,16.24,25,51.35,46.65,34,10,87.24,262.7,154,406,BENIGN
1520,17093,254,355,8596,5437,1247,623,430.59,163.26,39,49.8,35.99,43,14,646.2,305.17,107,133,MALICIOUS
55459,95200,207,319,11585,5856,427,1012,943.27,481.82,33,83.55,49.26,58,12,86.98,126.3,762,196,BENIGN
62318,68031,200,38,12094,9254,1109,502,510.57,294.95,20,26.08,45.8,89,45,926.4,172.66,582,311,BENIGN
39008,53495,421,238,13394,10673,597,835,1178.76,105.11,20,14.83,3.49,89,10,728.94,130.37,248,468,BENIGN
60501,92944,63,259,13416,12129,75,1163,365.89,379.28,27,7.11,33.21,89,26,134.34,172.94,706,362,MALICIOUS
13656,94614,187,471,1051,9452,1494,762,1158.87,257.97,24,19.05,48.36,61,4,471.18,50.19,748,13,MALICIOUS
28190,67638,188,394,541,8024,5,695,86.69,265.63,27,36.21,44.34,0,45,803.09,459.28,809,233,BENIGN
37021,47135,396,264,4622,14294,521,6,1186.12,143.53,35,46.74,48.32,39,29,804.27,240.72,542,122,MALICIOUS
21911,65056,327,149,4376,12725,666,421,1007.2,29.29,32,27.99,2.49,3,11,478.89,36.65,670,418,BENIGN
43378,83769,377,201,9444,3976,700,1117,934.64,455.65,23,33.38,23.01,3,23,399.23,496.69,208,312,BENIGN
18568,17884,193,391,9755,14996,1349,69,1213.62,313.52,34,31.2,14.64,80,1,229.53,260.96,592,87,BENIGN
2076,94838,496,332,5236,7367,785,107,698.1,401.55,23,93.51,31.65,35,31,418.82,20.89,489,70,BENIGN
14038,64143,104,122,12267,3943,894,1342,538.63,147.09,31,48.37,21.03,64,11,740.95,464.16,128,386,BENIGN
44238,63903,232,258,4401,1308,890,482,1147.59,440.21,34,12.9,42.95,26,44,50.96,406.06,96,470,BENIGN
20592,18472,395,303,6316,7624,1147,583,782.42,416.57,29,49.32,32.38,20,16,418.17,128.23,799,189,BENIGN
14314,68850,334,400,11788,5785,1344,627,309.26,91.65,24,64.38,33.79,27,33,548.4,342.48,795,311,BENIGN
37853,81096,66,406,5602,1842,123,741,451.19,490.84,23,82.85,48.86,61,2,7.16,465.2,594,400,MALICIOUS
3700,87881,226,327,2338,3566,558,159,288.99,6.31,32,54.31,24.73,91,27,714.36,257.32,877,450,BENIGN
50598,15046,107,425,2985,1917,1130,963,1359.99,378.13,29,69.74,16.05,14,25,62.73,326.14,180,138,BENIGN
9857,7099,435,4,8632,472,343,337,1366.5,389.85,26,57.88,1.5,0,15,800.59,139.86,21,360,MALICIOUS
36946,18364,349,412,1624,9392,1463,988,319.92,67.72,26,84.47,44.36,37,49,31.37,92.86,197,130,BENIGN
39986,72837,453,401,6108,3110,470,100,966.81,279.36,24,24.13,20.5,34,31,682.44,258.24,31,68,MALICIOUS
40784,1161,318,402,2391,11653,113,74,635.27,119.05,23,71.87,30.17,93,26,784.81,205.89,86,421,BENIGN
24963,91095,358,450,3483,9721,838,1057,1053.11,26.42,27,24.72,27.03,51,16,570.99,86.35,244,469,MALICIOUS
25182,28293,273,188,180,14886,1174,1393,1084.39,194.89,23,30.59,2.58,70,31,81.89,437.97,78,241,BENIGN
30991,69975,473,319,10552,7806,821,813,1466.58,417.36,36,36.87,30.88,49,7,567.25,87.36,987,278,MALICIOUS
47446,19812,201,70,4506,7130,1374,10,418.78,431.74,36,73.24,21.31,26,40,110.93,391.79,673,477,BENIGN
8903,60420,275,249,6689,8024,1029,497,868.08,424.77,24,69.62,18.93,13,5,122.09,379.63,427,346,BENIGN
60435,19275,99,288,5487,2805,1074,1068,1361.63,359.96,29,55.92,27.89,92,49,346.53,201.33,147,281,MALICIOUS
49090,79856,278,381,300,4388,72,1369,368.35,268.71,34,51.92,43.46,47,0,994.67,74.74,24,247,BENIGN
37443,98914,67,199,7298,14624,1127,168,363.31,107.57,31,78.12,45.65,14,7,570.17,328.13,272,255,BENIGN
18019,50727,300,4,8461,10400,277,901,1282.32,31.3,29,60.2,18.59,52,43,825.3,7.19,65,97,BENIGN
39121,84856,233,185,3124,14325,860,651,458.54,469.44,37,51.24,2.17,79,20,118.71,65.82,326,50,MALICIOUS
37233,7092,421,295,11277,13671,894,620,678.06,131.67,31,10.03,16.63,85,0,7.21,152.8,811,222,BENIGN
3443,34700,71,325,11974,438,1093,921,851.13,112.38,22,96.16,15.33,33,45,56.45,309.05,276,121,MALICIOUS
21881,21297,433,67,4990,10660,1230,1348,780.32,381.05,33,8.29,18.75,53,21,34.55,212.56,319,273,BENIGN
29798,3125,123,219,7175,9071,599,1084,790.15,237.78,33,32.94,49.88,84,26,617.14,364.5,643,274,BENIGN
51746,73492,291,342,1336,8135,637,222,205.23,428.65,22,16.01,3.79,62,17,959.54,31.1,836,243,MALICIOUS
41902,72043,107,461,10052,11796,837,315,574.42,84.73,22,51.52,46.56,5,40,747.38,296.32,265,337,BENIGN
63947,82618,230,98,9708,3892,1223,165,1017.34,162.38,27,18.96,43.39,55,25,431.86,390.29,516,397,MALICIOUS
62294,90428,319,14,10955,5043,1088,384,944.28,297.01,27,23.52,25.2,47,2,154.49,175.34,978,83,BENIGN
36096,45923,261,48,12719,14038,1343,628,998.32,251.82,21,85.83,17.84,63,44,654.5,153.89,291,196,BENIGN
42521,26619,35,482,14113,12816,211,851,968.87,301.19,22,3.07,15.05,37,29,431.78,159.79,573,424,MALICIOUS
4123,71395,272,111,7586,859,850,1181,1093.71,198.42,26,29.54,46.67,59,42,600.87,148.03,742,189,BENIGN
6101,31548,330,369,6998,30,1427,1363,638.63,442.21,36,93.84,19.1,22,13,108.66,37.6,643,90,BENIGN
63004,27081,390,474,13215,69,782,1141,507.79,212.71,37,8.47,36.93,16,7,932.23,82.42,739,452,BENIGN
49267,41536,163,312,8030,7407,3,1152,461.59,320.23,26,87.2,29.74,93,41,527.09,340.77,431,234,BENIGN
12598,71026,150,26,6483,14095,779,1388,1470.47,51.42,32,8.77,17.72,11,18,253.77,326.99,501,349,BENIGN
16451,52265,39,348,10448,11311,32,99,770.99,356.14,30,16.0,42.53,57,8,909.11,276.4,12,4,BENIGN
64198,74072,290,334,8455,12525,260,1142,1203.53,149.24,25,59.83,32.55,69,28,942.74,69.29,94,196,BENIGN
40253,83698,5,461,3377,14296,1433,207,1379.24,363.59,38,34.68,16.93,47,19,639.42,331.18,304,379,BENIGN
52640,53984,149,225,14904,9993,26,446,165.16,58.92,24,52.2,2.58,73,32,280.82,283.83,932,90,MALICIOUS
15432,67464,270,301,12869,9752,78,279,891.34,420.98,28,78.14,36.32,39,4,793.18,56.9,213,120,BENIGN
31500,3388,487,265,6196,9214,132,747,639.14,478.2,32,53.36,4.47,99,0,444.1,312.71,415,489,BENIGN
10525,18851,138,408,13074,9395,830,910,343.04,431.48,24,89.11,2.17,85,0,312.18,325.4,813,284,BENIGN
45816,67016,295,5,2838,1601,417,13,1352.88,443.56,27,60.94,12.29,12,49,378.5,328.73,286,364,MALICIOUS
60165,68144,100,133,977,11747,311,1267,1300.43,70.08,22,94.32,49.42,56,24,812.12,78.44,94,305,BENIGN
46842,3593,197,218,5581,11860,1016,321,784.97,426.4,29,62.88,43.71,28,11,96.67,46.91,455,310,BENIGN
39797,74936,272,289,14993,4293,777,698,665.95,258.44,22,1.12,4.41,30,2,876.02,384.97,23,242,MALICIOUS
56071,30111,208,335,11620,2285,294,528,625.49,91.4,20,75.44,38.05,78,39,18.41,462.21,915,291,BENIGN
17963,83908,122,170,11381,1650,1112,1221,1206.08,344.99,23,82.13,39.49,81,32,987.48,396.96,196,463,BENIGN
37876,11686,376,232,4817,13894,991,765,1029.74,437.61,35,84.4,14.02,25,4,188.56,134.51,658,436,BENIGN
53485,48394,407,48,8406,13542,660,690,577.93,427.65,38,78.43,9.48,42,11,583.64,437.07,148,125,MALICIOUS
9488,68061,78,197,1300,14069,181,62,395.89,146.45,25,47.32,5.75,94,26,829.05,92.32,309,364,BENIGN
56968,60021,456,156,5075,185,119,1421,36.33,73.33,27,15.35,46.95,67,36,994.15,125.48,509,33,BENIGN
8392,29236,197,445,2542,7059,968,1039,1353.46,124.12,37,99.1,32.21,15,29,235.47,230.27,156,375,BENIGN
45790,38246,210,129,2640,9684,1288,437,224.3,13.33,27,64.06,1.23,47,26,691.88,65.42,142,44,MALICIOUS
37070,98115,453,308,10109,2607,779,558,1106.46,399.91,24,65.16,10.56,95,47,830.12,72.48,288,282,BENIGN
34879,57128,452,236,9056,5646,924,1250,103.33,275.04,24,28.21,44.04,59,4,776.73,151.13,69,339,BENIGN
23845,17121,171,173,11199,1079,722,275,1424.88,424.93,38,13.05,12.51,6,9,95.0,389.15,545,305,BENIGN
48693,81044,331,386,9055,7751,342,540,562.74,298.55,25,17.79,37.98,27,17,544.95,497.25,84,41,BENIGN
6797,88719,66,442,9617,9957,87,802,1229.12,176.66,31,91.79,42.55,42,9,204.29,73.23,82,359,BENIGN
10763,11194,4,331,1360,12384,234,1375,1295.41,106.97,30,17.91,17.09,34,6,570.23,338.66,792,476,BENIGN
25585,79681,277,147,12903,4632,578,857,137.19,84.95,31,44.23,6.78,19,9,984.59,121.63,495,251,BENIGN
56990,97311,252,263,4791,6458,1222,1147,737.07,475.53,35,97.18,16.98,20,15,544.99,305.14,937,458,MALICIOUS
49069,13806,455,298,8289,4735,740,541,1497.41,361.17,23,92.2,34.66,58,49,629.1,95.73,233,329,BENIGN
54522,94303,175,367,5697,252,1484,295,621.71,312.79,23,61.13,9.55,91,34,467.32,305.44,460,285,MALICIOUS
62742,78951,89,434,1285,10255,916,4,1261.52,107.92,25,5.67,35.03,45,42,809.89,472.3,676,181,BENIGN
54216,13499,56,396,39,534,1204,238,1254.99,321.62,20,39.32,14.62,16,18,123.03,68.67,146,422,BENIGN
63588,96640,404,300,14633,7468,193,673,996.7,134.19,39,36.35,42.14,84,13,21.33,178.77,420,269,BENIGN
39327,30618,416,457,5542,1845,1316,449,985.46,124.58,20,56.52,2.54,81,44,256.64,440.1,526,186,BENIGN
4206,27857,425,387,1536,10318,424,1334,388.96,25.34,21,37.94,40.16,23,15,415.67,154.03,134,281,BENIGN
45159,62518,203,142,8696,13712,1399,1417,680.79,83.51,29,20.27,25.21,96,18,792.24,443.27,130,381,BENIGN
64316,70750,41,204,622,12377,839,800,87.0,499.97,29,15.78,3.87,75,38,104.91,444.17,375,111,BENIGN
44905,641,410,282,2597,14644,500,1234,1458.9,345.36,37,70.0,29.55,9,3,750.77,420.46,466,133,BENIGN
47127,94632,422,426,13998,5608,1131,621,1336.63,108.57,26,77.7,41.93,27,1,574.43,281.94,110,25,BENIGN
37084,2981,107,212,4860,8272,1077,1418,1478.28,2.46,25,91.41,27.35,94,34,197.03,375.05,725,35,BENIGN
19266,60021,341,98,3846,6113,568,1422,1071.26,127.28,30,80.44,25.81,40,47,61.63,161.41,401,439,BENIGN
13889,63383,220,249,13074,14033,1495,1413,915.54,79.19,23,32.46,2.73,97,2,680.06,119.32,638,110,BENIGN
27835,75488,162,485,9310,3793,555,1341,605.39,278.94,30,38.68,29.32,2,13,756.22,315.2,834,335,BENIGN
32934,1142,154,86,7671,6104,605,1493,139.01,219.83,20,23.98,23.36,77,10,278.74,480.29,444,235,BENIGN
63787,27924,245,28,8720,4577,1060,1098,1363.43,114.72,23,57.61,27.03,44,32,180.37,211.9,673,438,MALICIOUS
41749,8116,79,405,1354,6088,1362,194,27.28,272.33,28,81.25,29.83,58,2,982.68,189.1,387,257,BENIGN
60468,70426,272,253,8142,12109,323,870,794.96,151.44,25,48.97,8.91,57,39,883.99,56.18,684,194,MALICIOUS
34901,57930,194,354,12167,1740,1480,560,36.38,468.57,34,51.76,3.34,89,41,176.14,60.46,877,37,MALICIOUS
34916,51278,299,110,937,2464,887,661,969.83,188.76,23,45.27,11.95,47,48,491.23,286.03,311,316,BENIGN
59229,61603,163,394,3431,9507,1344,1203,153.21,48.52,22,36.76,45.75,39,30,623.33,498.77,143,153,BENIGN
34019,14586,428,362,3512,3273,140,657,580.34,143.66,20,1.1,33.04,87,37,396.5,19.15,673,217,BENIGN
31164,82879,250,309,7512,1224,393,429,53.39,160.93,22,12.71,38.65,45,37,402.63,247.7,16,48,MALICIOUS
46974,47610,13,132,11593,13095,47,58,815.19,194.96,30,60.6,5.67,40,37,397.91,341.33,296,72,BENIGN
36123,48788,327,246,14424,5479,157,831,865.24,111.03,30,6.15,43.91,23,6,394.76,16.28,306,107,BENIGN
30487,29765,51,340,10914,5236,204,1108,843.64,362.37,26,17.87,46.58,72,15,490.07,341.43,840,418,BENIGN
42201,14959,301,37,3430,12126,17,651,411.6,171.28,30,25.22,34.05,26,36,564.66,89.27,271,97,BENIGN
9962,45268,275,353,9879,12815,707,474,1187.45,273.18,36,0.97,27.58,64,47,274.54,217.58,394,456,BENIGN
52164,68217,462,384,13095,3221,282,1240,1317.94,291.42,34,35.67,23.61,45,20,148.92,224.55,240,142,BENIGN
6292,79850,475,398,14604,5432,514,161,144.87,206.87,25,36.22,7.08,69,37,648.17,454.51,523,274,BENIGN
26201,94226,361,200,3143,4683,852,876,1405.95,382.45,30,22.44,2.85,57,6,818.83,406.49,990,288,BENIGN
38142,67790,61,369,4427,5178,164,357,406.14,299.27,21,97.68,42.57,15,25,144.51,381.77,41,297,BENIGN
27401,90302,235,179,2268,14350,1039,590,1171.8,344.96,25,60.7,39.55,71,40,277.01,132.4,789,487,MALICIOUS
35735,31197,437,401,3866,8954,906,1432,1014.73,34.34,35,11.68,33.36,99,35,985.08,169.07,868,288,BENIGN
16727,6060,137,127,1875,803,1362,246,366.7,423.61,31,29.13,19.81,1,43,63.5,392.69,122,35,BENIGN
20035,90158,482,371,11255,1693,412,1094,13.77,285.4,35,77.05,3.56,78,49,755.65,158.68,271,277,BENIGN
55634,73148,181,52,2467,14548,603,1079,1301.7,65.88,24,6.51,21.28,61,11,504.65,341.22,207,60,MALICIOUS
7624,46343,95,266,7358,5152,466,1377,850.36,68.17,32,20.6,7.07,0,6,822.19,74.5,758,247,BENIGN
53626,11512,476,312,12793,12671,360,330,465.11,169.13,37,22.44,19.32,8,9,407.57,368.91,256,311,BENIGN
33717,55080,121,119,10261,9139,567,1289,909.13,79.57,29,93.55,35.81,4,30,87.14,419.27,268,401,MALICIOUS
57090,36393,37,428,2386,11093,1107,1399,852.47,40.82,26,30.9,48.34,55,25,71.31,404.8,669,78,BENIGN
35667,22405,313,461,4886,3488,1369,469,1464.73,259.47,33,15.9,28.03,28,45,9.92,89.21,96,221,MALICIOUS
45830,24698,65,419,14083,4296,992,510,455.43,309.75,20,62.98,25.88,62,15,329.08,409.91,676,157,MALICIOUS
8754,64264,163,281,7274,3499,1457,818,880.75,465.15,36,71.33,21.03,66,24,501.8,387.81,777,242,BENIGN
59025,90240,426,311,10848,2157,428,1201,616.1,405.63,33,96.06,28.45,31,2,486.95,381.47,463,362,BENIGN
61263,96678,181,423,8178,4752,1197,22,424.77,371.11,24,50.46,29.01,96,14,641.4,348.86,232,427,BENIGN
1239,57089,496,492,5952,8283,440,369,1442.7,139.96,21,2.93,7.0,24,8,383.29,126.61,379,342,BENIGN
46517,44337,313,287,1194,5038,203,207,435.3,134.65,20,7.87,34.22,10,8,772.87,469.62,464,88,BENIGN
61319,59697,447,445,2945,11736,1032,841,1292.11,36.11,32,83.45,0.23,22,19,760.04,455.53,963,295,MALICIOUS
7902,95255,168,134,2295,211,311,250,32.74,112.33,25,57.05,41.94,15,26,412.06,222.44,557,15,BENIGN
51191,72848,84,229,6960,14076,481,1167,236.51,375.44,23,72.58,4.17,82,0,380.52,312.91,398,193,BENIGN
33067,68396,280,80,2017,8195,246,1222,1486.03,121.16,31,33.7,4.82,37,0,830.45,120.08,931,204,MALICIOUS
37823,67571,130,246,14182,4352,321,996,375.82,10.51,39,96.83,10.62,92,29,918.21,259.94,221,90,BENIGN
15685,31214,418,287,12971,5958,274,1046,6.4,48.84,39,9.38,9.8,31,2,303.25,284.43,607,209,BENIGN
12468,87785,449,150,72,11138,974,1303,423.45,404.05,30,77.14,39.22,47,45,891.89,390.33,100,68,BENIGN
1229,80996,232,29,13807,12971,510,141,64.4,455.69,27,43.13,3.67,2,29,294.98,230.61,706,244,BENIGN
20276,81544,315,71,8711,3742,1274,885,360.95,101.6,38,39.63,41.96,60,43,788.37,388.84,455,100,BENIGN
58455,6004,403,19,6216,13797,662,850,1050.35,352.17,28,59.96,41.96,78,22,791.12,295.22,54,105,BENIGN
42429,44213,345,370,3618,5977,773,546,884.65,185.33,23,32.38,13.73,76,9,491.94,478.39,834,299,MALICIOUS
37831,29928,24,193,6944,9836,752,1326,1119.17,342.93,22,33.71,3.03,21,18,40.32,71.42,704,69,BENIGN
56341,54291,483,70,12262,9954,893,976,1446.15,426.22,24,37.98,5.39,45,17,60.2,437.02,351,147,BENIGN
5768,1725,438,27,13014,11033,870,768,413.14,237.73,33,32.68,8.59,18,43,91.18,84.17,992,186,BENIGN
26295,76982,407,334,2311,511,821,115,258.28,307.74,31,74.36,6.9,24,28,366.67,451.88,984,460,BENIGN
51530,29258,368,83,1443,8972,353,1375,454.63,301.68,28,73.3,37.7,89,22,413.52,149.61,529,45,BENIGN
18972,75482,262,205,13793,4512,172,995,421.39,198.49,31,67.99,19.08,66,32,189.57,207.47,41,344,BENIGN
15791,17680,388,17,2866,2299,70,1492,906.63,260.61,23,45.09,22.44,40,26,479.26,83.13,87,352,BENIGN
24879,73148,266,167,8912,1874,26,1409,220.1,315.22,23,63.85,4.19,85,26,149.99,205.66,879,454,BENIGN
11012,46057,481,38,12788,11341,519,1392,906.46,149.7,31,91.93,9.51,21,43,722.83,53.46,523,27,BENIGN
29191,85844,146,211,9394,4186,1127,581,1102.04,219.94,31,97.84,40.29,81,4,171.5,63.53,121,195,BENIGN
16102,23793,467,242,5267,12567,1494,1394,1460.66,210.45,30,74.99,29.36,38,26,945.37,255.46,375,90,BENIGN
6322,59789,45,398,14957,7467,410,428,469.02,97.56,24,7.5,11.96,30,13,337.76,446.58,913,239,MALICIOUS
16783,63678,364,416,12343,7105,76,1159,674.31,174.67,34,45.22,35.23,99,19,13.84,31.83,440,379,MALICIOUS
37868,51142,58,98,3046,5800,669,768,285.28,129.74,29,43.86,47.25,31,18,73.54,8.3,252,394,BENIGN
26113,59116,148,168,2222,7751,271,868,1031.1,219.51,36,91.52,23.04,70,44,854.15,55.14,835,97,BENIGN
55548,13793,498,397,5201,1205,1067,447,648.83,315.92,32,60.9,12.45,37,8,30.97,222.53,154,156,BENIGN
44930,83797,268,31,1313,1415,1383,1206,1048.5,448.9,23,74.87,12.14,38,28,405.38,12.43,462,36,BENIGN
31458,66724,374,376,14702,7144,1346,1372,329.38,377.15,25,1.03,7.71,65,28,398.68,13.38,190,123,BENIGN
41585,10691,411,389,10582,13049,700,227,82.25,345.11,32,58.29,17.1,84,43,404.79,151.49,562,404,BENIGN
14038,66885,158,206,3816,6697,525,1083,773.88,218.08,38,80.02,42.8,58,38,196.76,321.73,918,291,BENIGN
10781,35086,145,352,10337,10590,506,120,803.55,40.67,24,22.63,38.99,46,31,105.67,162.19,390,294,MALICIOUS
47695,78591,211,359,7627,2984,375,405,604.8,383.79,25,83.61,20.59,26,46,546.02,419.46,52,403,MALICIOUS
60310,33582,13,33,9893,11644,982,1430,1457.65,380.5,24,45.1,26.09,24,15,416.95,34.76,542,73,BENIGN
65396,78786,359,451,7110,14619,266,1314,1039.55,23.81,29,36.28,34.49,87,10,44.03,411.04,142,414,BENIGN
57831,35955,312,380,7340,1576,1322,57,1269.29,472.7,34,16.31,31.17,76,28,586.51,240.33,685,106,BENIGN
34789,46112,254,44,6480,5285,1225,361,91.16,110.11,20,91.03,47.48,51,31,960.42,448.33,30,1,BENIGN
60887,5689,331,340,1677,3863,478,1091,997.82,250.64,34,84.68,15.58,6,16,125.72,78.15,502,134,MALICIOUS
26512,87833,202,22,8805,1034,799,636,205.42,74.25,23,15.92,10.26,41,15,9.03,247.93,509,69,BENIGN
4434,69375,414,482,9354,10716,45,1125,1124.15,375.38,26,24.41,43.93,55,22,145.28,320.68,605,11,BENIGN
26352,66393,215,322,5674,4437,1110,1461,252.03,325.79,24,62.69,43.22,10,32,364.03,389.34,796,181,BENIGN
9555,31477,268,421,14548,6227,1415,270,338.28,139.12,37,7.32,23.88,68,25,436.28,79.65,133,156,BENIGN
48874,98624,163,380,14559,10639,1243,837,601.63,152.3,29,2.4,38.07,72,37,5.08,391.78,624,11,MALICIOUS
59325,44809,283,86,7579,5879,672,848,448.75,477.57,33,72.13,4.41,25,34,274.17,30.36,189,382,BENIGN
39031,24645,136,34,7847,926,807,231,417.38,295.19,38,91.67,34.03,62,37,331.35,63.33,792,352,MALICIOUS
5235,27416,291,460,7991,8134,1314,1397,1368.96,201.73,34,51.72,2.96,81,30,298.7,84.17,384,7,BENIGN
10099,80977,194,311,1100,10240,442,356,319.61,344.27,35,65.86,27.65,10,0,233.61,96.11,6,448,MALICIOUS
63440,36711,77,369,12071,11890,371,1418,338.95,341.1,26,26.27,21.63,57,10,947.42,6.71,499,237,MALICIOUS
27030,80586,18,274,10452,7528,720,463,1251.83,362.06,35,17.96,13.55,26,4,653.37,5.84,585,302,BENIGN
45128,17821,40,324,9813,14443,226,906,276.78,5.63,31,16.29,31.39,6,5,936.19,261.01,538,315,BENIGN
19180,50283,471,281,1551,10520,845,1376,457.87,323.01,26,14.52,25.82,95,33,881.44,427.25,615,169,BENIGN
34083,99942,451,142,7463,12510,688,530,409.65,197.15,22,80.89,48.17,22,37,243.36,62.37,245,262,BENIGN
51600,51759,193,352,9951,4152,334,1479,589.74,407.16,24,96.19,44.56,76,24,94.34,497.65,709,291,BENIGN
25952,81719,422,187,4416,1130,845,1126,1038.82,24.08,31,91.99,17.49,39,4,394.58,361.72,118,337,BENIGN
19708,66321,237,360,8719,4290,1216,1334,844.1,354.01,23,84.93,21.95,91,21,275.34,257.58,913,400,MALICIOUS
37014,73479,485,483,9391,1299,1037,401,1435.77,269.39,39,55.79,16.29,90,0,365.74,373.7,430,272,BENIGN
42971,87373,410,316,10791,466,297,816,1423.73,231.57,34,40.09,24.82,91,2,219.74,60.31,447,233,BENIGN
59356,35598,243,340,2472,880,331,769,143.94,290.04,20,50.44,2.82,96,8,422.74,66.32,576,362,BENIGN
35775,49751,117,486,12275,7957,1035,942,627.57,32.61,32,45.05,34.99,7,49,867.27,360.66,339,420,BENIGN
36491,83103,233,404,5835,10327,420,148,31.74,137.88,32,54.02,20.0,84,8,283.63,410.03,50,202,BENIGN
37206,29937,242,464,13854,10182,1381,324,650.82,313.92,22,35.94,14.73,60,43,452.52,467.86,33,2,MALICIOUS
57888,71212,78,26,10767,7431,647,239,1327.22,411.95,35,11.7,27.49,73,46,910.51,2.56,808,73,BENIGN
64538,50392,99,140,4439,6868,939,1373,1487.29,451.52,25,34.72,6.45,51,25,816.05,106.87,351,245,BENIGN
57017,70340,285,109,2258,3518,1445,11,507.41,394.82,22,80.57,3.07,16,3,344.56,144.87,467,34,BENIGN
15834,91809,441,87,13348,9723,573,516,1079.55,444.65,26,71.65,25.14,75,35,592.78,373.21,736,86,BENIGN
3881,35158,145,494,13226,12042,895,1194,1338.21,495.9,29,9.8,42.59,2,0,38.81,368.37,784,375,BENIGN
22887,15289,401,468,5868,12340,633,576,1178.45,12.05,30,12.7,45.99,88,4,466.98,13.53,519,445,MALICIOUS
6801,32173,499,229,2826,10595,443,1063,861.89,432.3,30,64.17,10.86,7,12,255.79,420.77,573,357,BENIGN
47109,26927,43,459,14377,10652,1078,1178,731.9,332.99,36,0.86,47.97,70,43,425.23,429.65,303,120,BENIGN
64273,64980,26,277,11772,11343,110,584,901.41,135.94,34,65.33,8.3,36,29,336.14,242.15,493,55,BENIGN
59604,26049,397,485,942,5390,1453,210,60.13,468.7,23,91.88,34.34,52,33,143.56,488.89,517,121,BENIGN
52015,86763,10,470,6059,11762,1145,1144,1035.66,443.1,20,59.73,42.91,52,39,836.37,48.77,303,381,BENIGN
51243,23599,176,438,8441,13442,465,1309,139.36,202.02,33,62.0,9.55,61,34,290.71,276.14,1,191,BENIGN
42610,22046,385,26,673,7399,443,71,1047.61,158.83,31,40.58,34.0,25,6,260.47,476.06,34,258,BENIGN
50311,33620,160,335,3295,9595,1286,708,496.66,64.78,28,21.45,41.87,69,2,354.37,162.93,926,1,MALICIOUS
27257,40866,461,24,9409,14766,1005,691,329.17,52.75,30,36.16,0.74,17,21,190.65,0.81,865,366,BENIGN
11807,58734,34,297,7307,14370,807,44,650.76,274.38,23,9.23,48.3,45,47,102.56,39.33,360,31,MALICIOUS
61476,61006,159,465,3992,12645,343,575,1192.17,180.49,24,23.51,15.11,71,27,817.84,357.81,877,6,MALICIOUS
52976,4550,317,86,11975,4849,1214,477,964.56,228.64,25,48.05,22.73,14,12,733.74,46.84,8,198,MALICIOUS
43797,20133,441,169,4482,14005,1422,136,114.81,2.75,36,20.36,39.44,86,24,613.64,262.59,740,183,BENIGN
18681,24285,424,248,7483,14728,203,1226,170.57,456.29,25,25.21,1.75,1,27,833.55,272.71,759,192,MALICIOUS
53091,54638,48,59,8064,10539,1104,1015,636.95,353.05,31,43.42,39.69,81,11,575.29,466.22,264,96,BENIGN
12144,54173,130,342,90,3714,422,381,1158.37,468.01,36,23.21,1.88,26,12,761.48,281.91,123,79,MALICIOUS
42614,16918,84,430,1120,2275,1302,1389,1300.31,140.02,25,46.19,46.05,3,6,721.68,212.58,345,21,BENIGN
12317,31627,180,171,2508,6648,936,863,1153.49,154.48,37,59.26,43.58,79,31,184.53,92.27,412,353,BENIGN
21994,57273,490,499,3162,11987,859,880,468.9,311.13,27,3.58,30.95,62,49,556.6,196.57,379,445,BENIGN
34588,86142,178,284,11546,2887,1033,609,922.2,413.57,21,21.45,20.91,83,42,168.87,90.64,500,453,BENIGN
52743,2960,111,205,4304,8259,293,550,312.64,372.31,28,63.96,45.48,46,19,676.41,367.55,748,415,BENIGN
59293,34236,15,156,1536,8139,1001,1128,807.73,88.69,22,49.77,47.63,79,2,727.25,326.81,95,2,MALICIOUS
